npi,fraud_score_xgb
1100038521,7.842542686375964e-07
1100038522,7.842542686375964e-07
1100038523,7.512688853239524e-07
1100038524,2.4862163172656437e-06
1100038525,3.507307383188163e-06
1100038526,5.448026513477089e-06
1100038527,2.4862163172656437e-06
1100038528,5.36202924195095e-06
1100038529,3.320962832731311e-06
1100038530,7.965261943354562e-07
1100038531,7.842542686375964e-07
1100038532,7.842542686375964e-07
1100038533,3.124172053503571e-06
1100038534,2.0995571503590327e-06
1100038535,3.320962832731311e-06
1100038536,5.346807029127376e-06
1100038537,2.26212500820111e-06
1100038538,2.4862163172656437e-06
1100038539,8.352063218808325e-08
1100038540,7.842542686375964e-07
1100038541,1.5730424820503686e-06
1100038542,3.320962832731311e-06
1100038543,7.842542686375964e-07
1100038544,3.320962832731311e-06
1100038545,2.4862163172656437e-06
1100038546,2.26212500820111e-06
1100038547,1.5730424820503686e-06
1100038548,7.842542686375964e-07
1100038549,2.4862163172656437e-06
1100038550,2.26212500820111e-06
1100038551,2.4862163172656437e-06
1100038552,2.2273450213106116e-06
1100038553,2.4862163172656437e-06
1100038554,6.699183927594277e-07
1100038555,7.842542686375964e-07
1100038556,3.320962832731311e-06
1100038557,7.842542686375964e-07
1100038558,2.4862163172656437e-06
1100038559,1.892131081149273e-06
1100038560,2.26212500820111e-06
1100038561,2.26212500820111e-06
1100038562,2.2273450213106116e-06
1100038563,7.842542686375964e-07
1100038564,2.9351683679124108e-06
1100038565,9.135710570262745e-07
1100038566,3.4163576856371947e-06
1100038567,2.26212500820111e-06
1100038568,2.4862163172656437e-06
1100038569,2.0995571503590327e-06
1100038570,3.320962832731311e-06
1100038571,3.1794347705726977e-06
1100038572,2.4862163172656437e-06
1100038573,2.2273450213106116e-06
1100038574,2.26212500820111e-06
1100038575,2.26212500820111e-06
1100038576,7.842542686375964e-07
1100038577,2.061311897705309e-05
1100038578,2.2273450213106116e-06
1100038579,7.842542686375964e-07
1100038580,2.4862163172656437e-06
1100038581,7.842542686375964e-07
1100038582,1.8987196881425916e-06
1100038583,7.842542686375964e-07
1100038584,9.229322586179478e-07
1100038585,1.0882738024520222e-05
1100038586,2.4862163172656437e-06
1100038587,2.2273450213106116e-06
1100038588,5.255566065898165e-06
1100038589,7.842542686375964e-07
1100038590,2.26212500820111e-06
1100038591,3.2156092402146896e-06
1100038592,5.4771267059550155e-06
1100038593,1.7071469073925982e-06
1100038594,5.323082859831629e-06
1100038595,2.26212500820111e-06
1100038596,2.2273450213106116e-06
1100038597,9.229322586179478e-07
1100038598,2.4862163172656437e-06
1100038599,9.135710570262745e-07
1100038600,2.26212500820111e-06
1100038601,7.842542686375964e-07
1100038602,7.603638323416817e-07
1100038603,7.842542686375964e-07
1100038604,7.842542686375964e-07
1100038605,7.842542686375964e-07
1100038606,7.842542686375964e-07
1100038607,7.842542686375964e-07
1100038608,7.842542686375964e-07
1100038609,7.842542686375964e-07
1100038610,9.229322586179478e-07
1100038611,3.124172053503571e-06
1100038612,1.892131081149273e-06
1100038613,2.26212500820111e-06
1100038614,1.0938100558632868e-06
1100038615,7.46029115816782e-07
1100038616,9.229322586179478e-07
1100038617,3.320962832731311e-06
1100038618,5.323082859831629e-06
1100038619,2.4862163172656437e-06
1100038620,2.827112666636822e-06
1100038621,1.0882738024520222e-05
1100038622,2.2273450213106116e-06
1100038623,2.26212500820111e-06
1100038624,3.320962832731311e-06
1100038625,7.543676616705852e-08
1100038626,2.26212500820111e-06
1100038627,7.842542686375964e-07
1100038628,2.2273450213106116e-06
1100038629,2.2273450213106116e-06
1100038630,3.0794149097346235e-07
1100038631,3.320962832731311e-06
1100038632,2.2273450213106116e-06
1100038633,1.7090852679757518e-06
1100038634,7.46029115816782e-07
1100038635,3.753729970412678e-06
1100038636,7.842542686375964e-07
1100038637,2.0995571503590327e-06
1100038638,2.2273450213106116e-06
1100038639,2.6616689865477383e-06
1100038640,3.320962832731311e-06
1100038641,7.842542686375964e-07
1100038642,2.2273450213106116e-06
1100038643,9.989150839828653e-07
1100038644,1.559067868583952e-06
1100038645,2.2273450213106116e-06
1100038646,2.803370989568066e-06
1100038647,1.6894042573767365e-06
1100038648,2.26212500820111e-06
1100038649,2.4862163172656437e-06
1100038650,3.507307383188163e-06
1100038651,2.2273450213106116e-06
1100038652,7.842542686375964e-07
1100038653,7.211012302832387e-07
1100038654,2.2273450213106116e-06
1100038655,7.842542686375964e-07
1100038656,2.0448219402169343e-06
1100038657,2.26212500820111e-06
1100038658,2.0995571503590327e-06
1100038659,3.320962832731311e-06
1100038660,1.592348553458578e-06
1100038661,7.842542686375964e-07
1100038662,9.188071999233216e-06
1100038663,2.26212500820111e-06
1100038664,3.320962832731311e-06
1100038665,8.719334800844081e-07
1100038666,2.26212500820111e-06
1100038667,3.2156092402146896e-06
1100038668,1.7884772205434274e-06
1100038669,7.842542686375964e-07
1100038670,9.135710570262745e-07
1100038671,7.842542686375964e-07
1100038672,1.0926390814347542e-06
1100038673,3.320962832731311e-06
1100038674,3.894912879331969e-06
1100038675,1.5730424820503686e-06
1100038676,3.320962832731311e-06
1100038677,7.842542686375964e-07
1100038678,2.26212500820111e-06
1100038679,2.4862163172656437e-06
1100038680,2.4862163172656437e-06
1100038681,3.320962832731311e-06
1100038682,8.642815174653151e-08
1100038683,2.4862163172656437e-06
1100038684,7.842542686375964e-07
1100038685,2.26212500820111e-06
1100038686,2.26212500820111e-06
1100038687,7.965261943354562e-07
1100038688,5.50239633412275e-07
1100038689,1.6299640037686913e-06
1100038690,2.2273450213106116e-06
1100038691,2.26212500820111e-06
1100038692,7.842542686375964e-07
1100038693,1.0459099257786875e-06
1100038694,2.4862163172656437e-06
1100038695,1.0889410759773455e-06
1100038696,3.320962832731311e-06
1100038697,5.323082859831629e-06
1100038698,2.4862163172656437e-06
1100038699,2.2273450213106116e-06
1100038700,1.2926326462547877e-06
1100038701,3.2156092402146896e-06
1100038702,2.166528702218784e-06
1100038703,2.26212500820111e-06
1100038704,2.4862163172656437e-06
1100038705,2.26212500820111e-06
1100038706,3.320962832731311e-06
1100038707,3.507307383188163e-06
1100038708,1.0037575748356176e-06
1100038709,3.320962832731311e-06
1100038710,2.4862163172656437e-06
1100038711,2.2273450213106116e-06
1100038712,2.26212500820111e-06
1100038713,3.320962832731311e-06
1100038714,5.6023727665888146e-06
1100038715,2.2273450213106116e-06
1100038716,2.4862163172656437e-06
1100038717,2.0973698156012688e-06
1100038718,7.842542686375964e-07
1100038719,2.2273450213106116e-06
1100038720,3.320962832731311e-06
1100038721,2.2273450213106116e-06
1100038722,7.842542686375964e-07
1100038723,2.4540474896639353e-06
1100038724,2.2273450213106116e-06
1100038725,1.5730424820503686e-06
1100038726,7.842542686375964e-07
1100038727,2.26212500820111e-06
1100038728,2.26212500820111e-06
1100038729,7.204825465123577e-07
1100038730,2.26212500820111e-06
1100038731,9.371767077936966e-07
1100038732,1.704605665509007e-06
1100038733,8.550761663173034e-07
1100038734,2.2273450213106116e-06
1100038735,2.26212500820111e-06
1100038736,2.4862163172656437e-06
1100038737,2.4862163172656437e-06
1100038738,2.2273450213106116e-06
1100038739,2.26212500820111e-06
1100038740,2.4862163172656437e-06
1100038741,3.320962832731311e-06
1100038742,2.339447036092679e-07
1100038743,1.7794382074498571e-06
1100038744,3.320962832731311e-06
1100038745,2.4862163172656437e-06
1100038746,1.0328467396902852e-06
1100038747,2.2273450213106116e-06
1100038748,2.568280024206615e-06
1100038749,7.842542686375964e-07
1100038750,9.163152299151989e-07
1100038751,2.4862163172656437e-06
1100038752,2.26212500820111e-06
1100038753,2.4862163172656437e-06
1100038754,3.213913942090585e-06
1100038755,9.918989007928758e-07
1100038756,2.26212500820111e-06
1100038757,5.331666557140124e-07
1100038758,3.922942596545909e-06
1100038759,3.4163576856371947e-06
1100038760,4.1220391722163185e-06
1100038761,3.507307383188163e-06
1100038762,2.3037580376694677e-06
1100038763,2.4862163172656437e-06
1100038764,1.7090852679757518e-06
1100038765,2.3121351659938227e-06
1100038766,2.9351683679124108e-06
1100038767,5.424761297945224e-07
1100038768,7.842542686375964e-07
1100038769,8.550761663173034e-07
1100038770,1.5730424820503686e-06
1100038771,1.5730424820503686e-06
1100038772,3.320962832731311e-06
1100038773,2.4862163172656437e-06
1100038774,2.26212500820111e-06
1100038775,2.4862163172656437e-06
1100038776,2.4862163172656437e-06
1100038777,2.2273450213106116e-06
1100038778,2.0995571503590327e-06
1100038779,3.320962832731311e-06
1100038780,2.4862163172656437e-06
1100038781,7.842542686375964e-07
1100038782,2.26212500820111e-06
1100038783,3.320962832731311e-06
1100038784,3.320962832731311e-06
1100038785,5.4771267059550155e-06
1100038786,2.0448219402169343e-06
1100038787,2.4862163172656437e-06
1100038788,3.320962832731311e-06
1100038789,7.842542686375964e-07
1100038790,2.2273450213106116e-06
1100038791,7.842542686375964e-07
1100038792,3.055222578041139e-06
1100038793,2.2361541596183088e-06
1100038794,1.8747138028629706e-06
1100038795,2.7331348064763006e-06
1100038796,7.842542686375964e-07
1100038797,2.4862163172656437e-06
1100038798,9.347488116873137e-07
1100038799,7.46029115816782e-07
1100038800,9.229322586179478e-07
1100038801,1.892131081149273e-06
1100038802,1.1488601359133099e-07
1100038803,8.808261213744117e-07
1100038804,8.638519375381293e-07
1100038805,1.0882738024520222e-05
1100038806,2.2557696865987964e-06
1100038807,1.7794382074498571e-06
1100038808,2.26212500820111e-06
1100038809,2.26212500820111e-06
1100038810,8.047887263273878e-07
1100038811,9.371767077936966e-07
1100038812,7.832907726879057e-07
1100038813,1.069443896994926e-05
1100038814,2.26212500820111e-06
1100038815,1.1160431313328445e-05
1100038816,2.2443101954650047e-07
1100038817,2.4862163172656437e-06
1100038818,2.2273450213106116e-06
1100038819,2.969977401789947e-07
1100038820,2.4862163172656437e-06
1100038821,5.013467671233229e-06
1100038822,1.8705045476963278e-06
1100038823,2.2273450213106116e-06
1100038824,7.46029115816782e-07
1100038825,1.7090852679757518e-06
1100038826,9.512363021713099e-07
1100038827,2.26212500820111e-06
1100038828,2.26212500820111e-06
1100038829,2.568280024206615e-06
1100038830,1.4320941090772976e-06
1100038831,2.26212500820111e-06
1100038832,7.842542686375964e-07
1100038833,1.4780581523154979e-06
1100038834,2.26212500820111e-06
1100038835,2.2273450213106116e-06
1100038836,7.842542686375964e-07
1100038837,2.26212500820111e-06
1100038838,5.444816906674532e-06
1100038839,2.2273450213106116e-06
1100038840,2.4862163172656437e-06
1100038841,7.842542686375964e-07
1100038842,2.4862163172656437e-06
1100038843,1.07877212940366e-06
1100038844,2.2273450213106116e-06
1100038845,2.4862163172656437e-06
1100038846,2.2273450213106116e-06
1100038847,2.4862163172656437e-06
1100038848,2.4862163172656437e-06
1100038849,2.26212500820111e-06
1100038850,7.842542686375964e-07
1100038851,3.320962832731311e-06
1100038852,2.26212500820111e-06
1100038853,3.2611960705253296e-06
1100038854,8.550761663173034e-07
1100038855,2.0995571503590327e-06
1100038856,1.1151935552788927e-07
1100038857,1.5730424820503686e-06
1100038858,7.842542686375964e-07
1100038859,2.26212500820111e-06
1100038860,2.2273450213106116e-06
1100038861,2.26212500820111e-06
1100038862,7.981719107874596e-08
1100038863,5.585785061157367e-07
1100038864,2.4862163172656437e-06
1100038865,7.842542686375964e-07
1100038866,2.26212500820111e-06
1100038867,2.2273450213106116e-06
1100038868,3.320962832731311e-06
1100038869,2.9351683679124108e-06
1100038870,2.26212500820111e-06
1100038871,2.26212500820111e-06
1100038872,3.320962832731311e-06
1100038873,2.2273450213106116e-06
1100038874,2.0973698156012688e-06
1100038875,7.842542686375964e-07
1100038876,1.215497832163237e-06
1100038877,2.4862163172656437e-06
1100038878,7.842542686375964e-07
1100038879,2.4862163172656437e-06
1100038880,2.2273450213106116e-06
1100038881,7.842542686375964e-07
1100038882,3.124172053503571e-06
1100038883,2.2273450213106116e-06
1100038884,7.842542686375964e-07
1100038885,9.918989007928758e-07
1100038886,7.842542686375964e-07
1100038887,7.842542686375964e-07
1100038888,3.320962832731311e-06
1100038889,7.7231499062691e-07
1100038890,2.2273450213106116e-06
1100038891,3.320962832731311e-06
1100038892,2.4862163172656437e-06
1100038893,3.592850589484442e-06
1100038894,7.842542686375964e-07
1100038895,2.2273450213106116e-06
1100038896,2.26212500820111e-06
1100038897,1.0395268645879696e-06
1100038898,7.842542686375964e-07
1100038899,2.26212500820111e-06
1100038900,2.0549073269648943e-06
1100038901,2.26212500820111e-06
1100038902,3.055222578041139e-06
1100038903,9.135710570262745e-07
1100038904,2.4862163172656437e-06
1100038905,2.3121351659938227e-06
1100038906,2.0448219402169343e-06
1100038907,2.26212500820111e-06
1100038908,2.3037580376694677e-06
1100038909,2.4862163172656437e-06
1100038910,7.842542686375964e-07
1100038911,7.842542686375964e-07
1100038912,2.9351683679124108e-06
1100038913,2.26212500820111e-06
1100038914,2.2273450213106116e-06
1100038915,9.686277735454496e-07
1100038916,2.4862163172656437e-06
1100038917,2.2273450213106116e-06
1100038918,1.5730424820503686e-06
1100038919,2.2273450213106116e-06
1100038920,3.320962832731311e-06
1100038921,2.26212500820111e-06
1100038922,2.26212500820111e-06
1100038923,2.8201598070154432e-06
1100038924,2.2273450213106116e-06
1100038925,3.320962832731311e-06
1100038926,8.061452376750822e-07
1100038927,2.2273450213106116e-06
1100038928,1.9140459244226804e-06
1100038929,7.842542686375964e-07
1100038930,2.2273450213106116e-06
1100038931,2.26212500820111e-06
1100038932,8.168053682311438e-07
1100038933,1.4637473668699386e-06
1100038934,1.8456912584952079e-06
1100038935,2.26212500820111e-06
1100038936,2.2099254692875547e-06
1100038937,7.512688853239524e-07
1100038938,2.26212500820111e-06
1100038939,2.2273450213106116e-06
1100038940,1.477722776144219e-06
1100038941,7.842542686375964e-07
1100038942,2.26212500820111e-06
1100038943,7.842542686375964e-07
1100038944,1.5730424820503686e-06
1100038945,3.320962832731311e-06
1100038946,1.0849646514543565e-06
1100038947,2.4862163172656437e-06
1100038948,7.842542686375964e-07
1100038949,2.2273450213106116e-06
1100038950,7.842542686375964e-07
1100038951,7.842542686375964e-07
1100038952,1.892131081149273e-06
1100038953,2.26212500820111e-06
1100038954,2.038151933447807e-06
1100038955,3.7062350202177186e-06
1100038956,3.320962832731311e-06
1100038957,1.4637473668699386e-06
1100038958,1.1488601359133099e-07
1100038959,2.2273450213106116e-06
1100038960,2.0973698156012688e-06
1100038961,2.4862163172656437e-06
1100038962,3.320962832731311e-06
1100038963,2.360930466238642e-06
1100038964,7.842542686375964e-07
1100038965,7.842542686375964e-07
1100038966,2.26212500820111e-06
1100038967,9.449703384234454e-07
1100038968,7.842542686375964e-07
1100038969,1.4123179425951093e-06
1100038970,2.26212500820111e-06
1100038971,3.320962832731311e-06
1100038972,2.4862163172656437e-06
1100038973,2.26212500820111e-06
1100038974,2.26212500820111e-06
1100038975,2.4862163172656437e-06
1100038976,1.6065174577306607e-06
1100038977,1.1160431313328445e-05
1100038978,2.2273450213106116e-06
1100038979,2.0448219402169343e-06
1100038980,2.5501071831968147e-06
1100038981,7.842542686375964e-07
1100038982,2.5501071831968147e-06
1100038983,2.26212500820111e-06
1100038984,2.26212500820111e-06
1100038985,1.5730424820503686e-06
1100038986,3.4163576856371947e-06
1100038987,2.2273450213106116e-06
1100038988,8.550761663173034e-07
1100038989,2.2273450213106116e-06
1100038990,2.2273450213106116e-06
1100038991,1.1160431313328445e-05
1100038992,2.4862163172656437e-06
1100038993,3.320962832731311e-06
1100038994,1.0703978659876157e-05
1100038995,7.842542686375964e-07
1100038996,1.9790500118688215e-06
1100038997,7.842542686375964e-07
1100038998,2.4862163172656437e-06
1100038999,4.930754585075192e-06
1100039000,3.320962832731311e-06
1100039001,1.8456912584952079e-06
1100039002,2.1494431621249532e-06
1100039003,2.4862163172656437e-06
1100039004,2.26212500820111e-06
1100039005,7.842542686375964e-07
1100039006,2.4862163172656437e-06
1100039007,7.842542686375964e-07
1100039008,1.6686984736224986e-06
1100039009,2.2273450213106116e-06
1100039010,2.2273450213106116e-06
1100039011,2.2273450213106116e-06
1100039012,2.1599248611892108e-06
1100039013,3.507307383188163e-06
1100039014,2.1955484044156037e-06
1100039015,3.320962832731311e-06
1100039016,1.7794382074498571e-06
1100039017,2.7743808459490538e-06
1100039018,2.5501071831968147e-06
1100039019,2.26212500820111e-06
1100039020,2.4862163172656437e-06
1100039021,2.2273450213106116e-06
1100039022,7.842542686375964e-07
1100039023,3.320962832731311e-06
1100039024,2.0457894152059453e-06
1100039025,2.0448219402169343e-06
1100039026,2.26212500820111e-06
1100039027,1.6522628811799223e-06
1100039028,2.4862163172656437e-06
1100039029,3.320962832731311e-06
1100039030,7.842542686375964e-07
1100039031,3.320962832731311e-06
1100039032,2.4862163172656437e-06
1100039033,2.4862163172656437e-06
1100039034,3.507307383188163e-06
1100039035,2.26212500820111e-06
1100039036,4.513858584687114e-07
1100039037,1.8470452687324723e-06
1100039038,2.2273450213106116e-06
1100039039,7.842542686375964e-07
1100039040,2.4862163172656437e-06
1100039041,2.2273450213106116e-06
1100039042,9.135710570262745e-07
1100039043,2.1025748537795153e-06
1100039044,2.4862163172656437e-06
1100039045,1.010406663226604e-06
1100039046,7.842542686375964e-07
1100039047,2.2273450213106116e-06
1100039048,3.320962832731311e-06
1100039049,2.4862163172656437e-06
1100039050,7.512688853239524e-07
1100039051,7.842542686375964e-07
1100039052,3.320962832731311e-06
1100039053,2.26212500820111e-06
1100039054,7.015978553681634e-07
1100039055,2.26212500820111e-06
1100039056,2.4862163172656437e-06
1100039057,3.4163576856371947e-06
1100039058,1.0882738024520222e-05
1100039059,1.9790500118688215e-06
1100039060,2.2273450213106116e-06
1100039061,1.5730424820503686e-06
1100039062,2.4862163172656437e-06
1100039063,3.320962832731311e-06
1100039064,2.5501071831968147e-06
1100039065,3.320962832731311e-06
1100039066,2.2443101954650047e-07
1100039067,9.068229473996325e-07
1100039068,2.26212500820111e-06
1100039069,2.26212500820111e-06
1100039070,1.7259018250115332e-06
1100039071,3.320962832731311e-06
1100039072,3.320962832731311e-06
1100039073,1.8350762047703029e-06
1100039074,8.352063218808325e-08
1100039075,2.4862163172656437e-06
1100039076,2.4862163172656437e-06
1100039077,2.0995571503590327e-06
1100039078,3.320962832731311e-06
1100039079,5.444816906674532e-06
1100039080,1.5730424820503686e-06
1100039081,2.26212500820111e-06
1100039082,2.26212500820111e-06
1100039083,1.5730424820503686e-06
1100039084,7.842542686375964e-07
1100039085,2.360930466238642e-06
1100039086,7.842542686375964e-07
1100039087,2.2273450213106116e-06
1100039088,2.2273450213106116e-06
1100039089,1.981147988772136e-06
1100039090,7.246211453093565e-07
1100039091,2.4862163172656437e-06
1100039092,2.2273450213106116e-06
1100039093,3.320962832731311e-06
1100039094,2.4862163172656437e-06
1100039095,2.568280024206615e-06
1100039096,2.2273450213106116e-06
1100039097,3.320962832731311e-06
1100039098,3.7757386053272057e-06
1100039099,2.2273450213106116e-06
1100039100,2.4862163172656437e-06
1100039101,3.320962832731311e-06
1100039102,2.964518728276744e-07
1100039103,7.842542686375964e-07
1100039104,2.4862163172656437e-06
1100039105,1.7794382074498571e-06
1100039106,8.497603403156972e-07
1100039107,3.5626853787107393e-06
1100039108,7.842542686375964e-07
1100039109,2.5089584596571513e-06
1100039110,7.113488322829653e-07
1100039111,7.842542686375964e-07
1100039112,9.347488116873137e-07
1100039113,3.124172053503571e-06
1100039114,8.135145890264539e-07
1100039115,2.26212500820111e-06
1100039116,2.2273450213106116e-06
1100039117,1.9649003206723137e-06
1100039118,7.842542686375964e-07
1100039119,2.2273450213106116e-06
1100039120,2.26212500820111e-06
1100039121,9.229322586179478e-07
1100039122,9.938685252564028e-06
1100039123,1.9635064745671116e-05
1100039124,7.842542686375964e-07
1100039125,7.842542686375964e-07
1100039126,2.2273450213106116e-06
1100039127,2.26212500820111e-06
1100039128,7.842542686375964e-07
1100039129,2.2273450213106116e-06
1100039130,2.2273450213106116e-06
1100039131,7.553126692982914e-07
1100039132,1.4418101272895e-06
1100039133,9.163152299151989e-07
1100039134,9.122833830588206e-07
1100039135,3.124172053503571e-06
1100039136,4.513858584687114e-07
1100039137,3.320962832731311e-06
1100039138,1.5091260365807102e-06
1100039139,1.7794382074498571e-06
1100039140,3.320962832731311e-06
1100039141,3.320962832731311e-06
1100039142,2.0995571503590327e-06
1100039143,3.320962832731311e-06
1100039144,9.817699719860684e-06
1100039145,2.2273450213106116e-06
1100039146,7.207203225334524e-07
1100039147,3.320962832731311e-06
1100039148,3.320962832731311e-06
1100039149,7.842542686375964e-07
1100039150,7.842542686375964e-07
1100039151,1.0395268645879696e-06
1100039152,2.2273450213106116e-06
1100039153,5.323082859831629e-06
1100039154,2.4862163172656437e-06
1100039155,4.2168730942648835e-06
1100039156,2.0995571503590327e-06
1100039157,2.26212500820111e-06
1100039158,2.2273450213106116e-06
1100039159,3.850380380754359e-06
1100039160,1.2925770533911418e-06
1100039161,5.4771267059550155e-06
1100039162,2.2273450213106116e-06
1100039163,3.0194812552508665e-06
1100039164,7.842542686375964e-07
1100039165,9.347488116873137e-07
1100039166,2.2273450213106116e-06
1100039167,2.4862163172656437e-06
1100039168,9.817699719860684e-06
1100039169,1.07877212940366e-06
1100039170,2.5501071831968147e-06
1100039171,7.842542686375964e-07
1100039172,1.483956339143333e-06
1100039173,8.550761663173034e-07
1100039174,2.2273450213106116e-06
1100039175,1.8705045476963278e-06
1100039176,1.0882738024520222e-05
1100039177,7.842542686375964e-07
1100039178,2.4862163172656437e-06
1100039179,7.842542686375964e-07
1100039180,2.2273450213106116e-06
1100039181,2.2273450213106116e-06
1100039182,1.3951971595815849e-06
1100039183,2.26212500820111e-06
1100039184,2.4862163172656437e-06
1100039185,2.26212500820111e-06
1100039186,2.2273450213106116e-06
1100039187,3.320962832731311e-06
1100039188,2.2273450213106116e-06
1100039189,7.842542686375964e-07
1100039190,1.0114642464031931e-05
1100039191,1.4371920542544103e-06
1100039192,3.0704970299666456e-07
1100039193,2.022099806708866e-06
1100039194,2.2273450213106116e-06
1100039195,2.0995571503590327e-06
1100039196,2.2273450213106116e-06
1100039197,1.9790500118688215e-06
1100039198,2.2273450213106116e-06
1100039199,2.4862163172656437e-06
1100039200,2.2273450213106116e-06
1100039201,7.842542686375964e-07
1100039202,2.2273450213106116e-06
1100039203,2.2273450213106116e-06
1100039204,2.4862163172656437e-06
1100039205,1.1160431313328445e-05
1100039206,2.5501071831968147e-06
1100039207,1.2008797511953162e-06
1100039208,2.26212500820111e-06
1100039209,3.320962832731311e-06
1100039210,2.803370989568066e-06
1100039211,3.320962832731311e-06
1100039212,7.842542686375964e-07
1100039213,2.4862163172656437e-06
1100039214,1.8747138028629706e-06
1100039215,2.4862163172656437e-06
1100039216,2.4862163172656437e-06
1100039217,3.320962832731311e-06
1100039218,2.26212500820111e-06
1100039219,2.26212500820111e-06
1100039220,2.4862163172656437e-06
1100039221,2.4862163172656437e-06
1100039222,1.1160431313328445e-05
1100039223,1.8470452687324723e-06
1100039224,2.26212500820111e-06
1100039225,2.2273450213106116e-06
1100039226,2.26212500820111e-06
1100039227,2.568280024206615e-06
1100039228,7.842542686375964e-07
1100039229,2.2273450213106116e-06
1100039230,2.2273450213106116e-06
1100039231,2.4862163172656437e-06
1100039232,3.055222578041139e-06
1100039233,5.323082859831629e-06
1100039234,1.1488601359133099e-07
1100039235,5.323082859831629e-06
1100039236,2.0995571503590327e-06
1100039237,7.842542686375964e-07
1100039238,9.989150839828653e-07
1100039239,1.6894042573767365e-06
1100039240,2.26212500820111e-06
1100039241,1.0328467396902852e-06
1100039242,2.0448219402169343e-06
1100039243,5.242156021267874e-06
1100039244,7.842542686375964e-07
1100039245,3.320962832731311e-06
1100039246,2.62896924141387e-06
1100039247,2.2273450213106116e-06
1100039248,7.842542686375964e-07
1100039249,2.0150302589172497e-05
1100039250,3.320962832731311e-06
1100039251,1.5999323750293115e-06
1100039252,7.842542686375964e-07
1100039253,2.26212500820111e-06
1100039254,6.719513748976169e-06
1100039255,2.26212500820111e-06
1100039256,4.785769760928815e-06
1100039257,3.320962832731311e-06
1100039258,2.26212500820111e-06
1100039259,3.320962832731311e-06
1100039260,7.842542686375964e-07
1100039261,2.4862163172656437e-06
1100039262,3.320962832731311e-06
1100039263,3.320962832731311e-06
1100039264,1.0109675940839224e-06
1100039265,3.320962832731311e-06
1100039266,1.7794382074498571e-06
1100039267,2.4862163172656437e-06
1100039268,2.26212500820111e-06
1100039269,7.842542686375964e-07
1100039270,3.320962832731311e-06
1100039271,3.320962832731311e-06
1100039272,2.26212500820111e-06
1100039273,7.842542686375964e-07
1100039274,2.2273450213106116e-06
1100039275,7.842542686375964e-07
1100039276,2.4862163172656437e-06
1100039277,2.4862163172656437e-06
1100039278,1.1160431313328445e-05
1100039279,1.7713940678731888e-06
1100039280,2.2273450213106116e-06
1100039281,2.2273450213106116e-06
1100039282,7.038233889034018e-06
1100039283,2.0995571503590327e-06
1100039284,7.842542686375964e-07
1100039285,8.550761663173034e-07
1100039286,2.946622544186539e-06
1100039287,2.26212500820111e-06
1100039288,7.842542686375964e-07
1100039289,7.543676616705852e-08
1100039290,2.4862163172656437e-06
1100039291,8.478795280097984e-06
1100039292,2.568280024206615e-06
1100039293,2.2273450213106116e-06
1100039294,3.320962832731311e-06
1100039295,8.550761663173034e-07
1100039296,7.842542686375964e-07
1100039297,2.26212500820111e-06
1100039298,5.50239633412275e-07
1100039299,5.444816906674532e-06
1100039300,7.842542686375964e-07
1100039301,6.628154665122565e-07
1100039302,3.320962832731311e-06
1100039303,8.550761663173034e-07
1100039304,1.8019081835518591e-06
1100039305,2.0448219402169343e-06
1100039306,8.352063218808325e-08
1100039307,2.4862163172656437e-06
1100039308,1.1160431313328445e-05
1100039309,2.4862163172656437e-06
1100039310,2.5501071831968147e-06
1100039311,2.2273450213106116e-06
1100039312,3.507307383188163e-06
1100039313,2.26212500820111e-06
1100039314,2.4862163172656437e-06
1100039315,1.9790500118688215e-06
1100039316,7.842542686375964e-07
1100039317,1.509819981038163e-06
1100039318,7.842542686375964e-07
1100039319,2.26212500820111e-06
1100039320,2.4862163172656437e-06
1100039321,2.26212500820111e-06
1100039322,2.2273450213106116e-06
1100039323,2.8133206342317862e-06
1100039324,8.877609758428662e-08
1100039325,2.4862163172656437e-06
1100039326,2.4862163172656437e-06
1100039327,2.4862163172656437e-06
1100039328,2.26212500820111e-06
1100039329,2.2273450213106116e-06
1100039330,2.2273450213106116e-06
1100039331,2.4862163172656437e-06
1100039332,7.842542686375964e-07
1100039333,7.842542686375964e-07
1100039334,2.2273450213106116e-06
1100039335,9.135710570262745e-07
1100039336,9.135710570262745e-07
1100039337,3.320962832731311e-06
1100039338,2.210150796599919e-06
1100039339,5.292251898936229e-06
1100039340,2.2273450213106116e-06
1100039341,7.842542686375964e-07
1100039342,1.951006197487004e-06
1100039343,2.210150796599919e-06
1100039344,3.320962832731311e-06
1100039345,1.030023668135982e-06
1100039346,2.26212500820111e-06
1100039347,2.26212500820111e-06
1100039348,2.2273450213106116e-06
1100039349,1.7090852679757518e-06
1100039350,2.26212500820111e-06
1100039351,7.204825465123577e-07
1100039352,3.320962832731311e-06
1100039353,1.7794382074498571e-06
1100039354,3.142983814541367e-06
1100039355,1.7090852679757518e-06
1100039356,7.842542686375964e-07
1100039357,2.7376008802093565e-06
1100039358,7.842542686375964e-07
1100039359,2.2273450213106116e-06
1100039360,2.360930466238642e-06
1100039361,1.5730424820503686e-06
1100039362,2.2273450213106116e-06
1100039363,3.320962832731311e-06
1100039364,2.26212500820111e-06
1100039365,7.842542686375964e-07
1100039366,1.6073588540166384e-06
1100039367,2.2161514152685413e-06
1100039368,7.842542686375964e-07
1100039369,1.7713940678731888e-06
1100039370,2.26212500820111e-06
